CNIC,CDR Number,activate at
74073646788,923147024,2022-05-14 00:00:00
74073646788,923523377,2022-05-17 00:00:00
34563549293,923762019,2020-07-05 00:00:00
34563549293,923595178,2019-01-03 00:00:00
64987874602,923150813,2022-05-27 00:00:00
64987874602,923839070,2019-10-24 00:00:00
25537121488,923041863,2023-05-16 00:00:00
25537121488,923456951,2019-04-11 00:00:00
94188768348,923322621,2022-11-19 00:00:00
94188768348,923473867,2022-07-20 00:00:00
13449408662,923569493,2021-03-13 00:00:00
13449408662,923929173,2023-05-31 00:00:00
51900908324,923880350,2022-05-09 00:00:00
51900908324,923322201,2022-08-31 00:00:00
92062261662,923311667,2020-05-04 00:00:00
92062261662,923467175,2019-12-08 00:00:00
28276636608,923348265,2019-11-27 00:00:00
28276636608,923945863,2021-12-17 00:00:00
60092909206,923492298,2019-08-20 00:00:00
60092909206,923954390,2019-07-05 00:00:00
39861396977,923325735,2022-01-19 00:00:00
39861396977,923607803,2019-09-02 00:00:00
51350267229,923704709,2021-03-23 00:00:00
51350267229,923940380,2020-01-14 00:00:00
15875449921,923112732,2022-11-29 00:00:00
15875449921,923055184,2021-05-11 00:00:00
61791920320,923542857,2019-03-23 00:00:00
61791920320,923824800,2020-03-20 00:00:00
78996548754,923490506,2023-06-07 00:00:00
78996548754,923085999,2019-05-04 00:00:00
38434972396,923223610,2019-10-21 00:00:00
38434972396,923795353,2021-07-16 00:00:00
93526737858,923790520,2020-05-11 00:00:00
93526737858,923984462,2021-08-11 00:00:00
57979817255,923386674,2019-11-22 00:00:00
57979817255,923793833,2021-06-30 00:00:00
57525997637,923166529,2019-11-04 00:00:00
57525997637,923589845,2020-05-16 00:00:00
40154830594,923448116,2022-10-29 00:00:00
40154830594,923675378,2022-01-08 00:00:00
79678994699,923407646,2020-11-08 00:00:00
79678994699,923301011,2022-11-11 00:00:00
75072550998,923994990,2021-01-24 00:00:00
75072550998,923012067,2021-07-19 00:00:00
40586061807,923967288,2021-09-29 00:00:00
40586061807,923932779,2022-05-29 00:00:00
22657009153,923275443,2021-10-27 00:00:00
22657009153,923628980,2021-09-27 00:00:00
34118450640,923866255,2023-06-13 00:00:00
34118450640,923198819,2022-12-17 00:00:00
82804228685,923468809,2022-07-14 00:00:00
82804228685,923547322,2019-11-18 00:00:00
75560409172,923165310,2021-12-12 00:00:00
75560409172,923682918,2019-12-17 00:00:00
40573527709,923566642,2021-12-19 00:00:00
40573527709,923786366,2023-08-28 00:00:00
39309476110,923168316,2023-05-22 00:00:00
39309476110,923622641,2022-02-26 00:00:00
46494603020,923738277,2023-08-15 00:00:00
46494603020,923251201,2019-07-25 00:00:00
20978752709,923264134,2020-06-25 00:00:00
20978752709,923259567,2019-05-05 00:00:00
78700173828,923958998,2021-08-11 00:00:00
78700173828,923757768,2021-07-29 00:00:00
38219356395,923806366,2022-05-02 00:00:00
38219356395,923244968,2020-11-12 00:00:00
54029635066,923130454,2023-02-27 00:00:00
54029635066,923367169,2022-12-08 00:00:00
89506348242,923055906,2023-02-07 00:00:00
89506348242,923814225,2020-01-29 00:00:00
86841727481,923407805,2019-12-02 00:00:00
86841727481,923899823,2023-04-23 00:00:00
80512898965,923340366,2023-05-14 00:00:00
80512898965,923264097,2021-07-03 00:00:00
59091358909,923472709,2019-07-04 00:00:00
59091358909,923398926,2022-09-14 00:00:00
10246109793,923327434,2021-11-18 00:00:00
10246109793,923313899,2023-06-12 00:00:00
12397466948,923402529,2022-04-16 00:00:00
12397466948,923763168,2019-09-04 00:00:00
51509945852,923088064,2021-09-22 00:00:00
51509945852,923175361,2019-02-27 00:00:00
17190019308,923017537,2020-11-24 00:00:00
17190019308,923013084,2019-12-19 00:00:00
23457781704,923916618,2023-07-18 00:00:00
23457781704,923775255,2023-05-10 00:00:00
70520918242,923039100,2022-06-09 00:00:00
70520918242,923350447,2023-04-18 00:00:00
30039670900,923672185,2020-07-25 00:00:00
30039670900,923385828,2023-06-02 00:00:00
72327949712,923995509,2022-01-22 00:00:00
72327949712,923903859,2019-09-15 00:00:00
39839695685,923973995,2019-06-26 00:00:00
39839695685,923731694,2020-12-10 00:00:00
62649627107,923921796,2022-06-28 00:00:00
62649627107,923261762,2022-05-25 00:00:00
51397968553,923382345,2019-12-06 00:00:00
51397968553,923995866,2020-02-23 00:00:00
47905041170,923620879,2022-06-20 00:00:00
47905041170,923058152,2021-04-15 00:00:00
30930476308,923235478,2023-02-06 00:00:00
30930476308,923983145,2023-05-23 00:00:00
98984571679,923653904,2021-07-12 00:00:00
98984571679,923974174,2021-07-26 00:00:00
87775378499,923941548,2023-04-22 00:00:00
87775378499,923763301,2019-06-22 00:00:00
17962585000,923197605,2021-06-19 00:00:00
17962585000,923992929,2021-07-22 00:00:00
18163856788,923460072,2021-09-04 00:00:00
18163856788,923868244,2022-08-10 00:00:00
99791467232,923116320,2022-03-01 00:00:00
99791467232,923967315,2023-03-27 00:00:00
88756751395,923804295,2021-10-24 00:00:00
88756751395,923947259,2019-02-28 00:00:00
74696350165,923121142,2022-02-03 00:00:00
74696350165,923187234,2023-03-06 00:00:00
99447345655,923639713,2021-09-15 00:00:00
99447345655,923785143,2022-02-12 00:00:00
89734984442,923951765,2021-07-06 00:00:00
89734984442,923939865,2020-09-12 00:00:00
59159088873,923327146,2022-05-27 00:00:00
59159088873,923531911,2019-01-07 00:00:00
27033226108,923424023,2021-08-19 00:00:00
27033226108,923287792,2022-02-01 00:00:00
84865426504,923311667,2020-01-08 00:00:00
84865426504,923054119,2021-04-16 00:00:00
30686087162,923897040,2022-10-04 00:00:00
30686087162,923766392,2023-04-15 00:00:00
95694406848,923270897,2022-11-23 00:00:00
95694406848,923814887,2019-11-21 00:00:00
74581161105,923316653,2023-01-24 00:00:00
74581161105,923135227,2021-01-11 00:00:00
16204895132,923632722,2020-08-30 00:00:00
16204895132,923499721,2019-09-10 00:00:00
25556182646,923244875,2020-11-21 00:00:00
25556182646,923379848,2021-12-20 00:00:00
21583921994,923304664,2019-10-29 00:00:00
21583921994,923855860,2023-08-31 00:00:00
61375360402,923715616,2022-07-19 00:00:00
61375360402,923744905,2019-01-06 00:00:00
44568096736,923894312,2019-09-09 00:00:00
44568096736,923822598,2022-03-27 00:00:00
65535791819,923262164,2020-07-27 00:00:00
65535791819,923148240,2022-08-04 00:00:00
79647039070,923358496,2021-03-16 00:00:00
79647039070,923690880,2019-10-17 00:00:00
89721857006,923943665,2021-07-12 00:00:00
89721857006,923500634,2021-01-10 00:00:00
91667618412,923375233,2021-01-19 00:00:00
91667618412,923385879,2020-04-15 00:00:00
68850503031,923892449,2020-04-13 00:00:00
68850503031,923413264,2020-06-08 00:00:00
61432629167,923000485,2023-05-02 00:00:00
61432629167,923407561,2019-01-26 00:00:00
19751984497,923633202,2021-08-30 00:00:00
19751984497,923090826,2023-02-23 00:00:00
46121231899,923767557,2020-08-29 00:00:00
46121231899,923771810,2020-07-21 00:00:00
31075062188,923743753,2020-11-05 00:00:00
31075062188,923583030,2019-06-24 00:00:00
45547698438,923784335,2020-01-09 00:00:00
45547698438,923840188,2020-09-01 00:00:00
65662785000,923170312,2020-01-24 00:00:00
65662785000,923590887,2019-07-03 00:00:00
48014642487,923981090,2023-01-12 00:00:00
48014642487,923484460,2019-03-30 00:00:00
87986245005,923571608,2019-05-12 00:00:00
87986245005,923712625,2019-02-02 00:00:00
86633218698,923116945,2020-04-01 00:00:00
86633218698,923107832,2022-01-21 00:00:00
44237688186,923267108,2022-03-30 00:00:00
44237688186,923070973,2022-05-15 00:00:00
32960374384,923407561,2022-09-18 00:00:00
32960374384,923069470,2021-05-05 00:00:00
20686571748,923010217,2019-04-30 00:00:00
20686571748,923550796,2021-11-10 00:00:00
59981137606,923871430,2023-02-27 00:00:00
59981137606,923675378,2022-06-18 00:00:00
78327655805,923365177,2023-04-11 00:00:00
78327655805,923239406,2022-04-13 00:00:00
11499490238,923554371,2022-07-29 00:00:00
11499490238,923134601,2022-06-27 00:00:00
92394468712,923582261,2020-01-18 00:00:00
92394468712,923590101,2022-07-02 00:00:00
57241362672,923667623,2020-06-29 00:00:00
57241362672,923609861,2021-10-20 00:00:00
23352904803,923937926,2022-10-18 00:00:00
23352904803,923039343,2022-10-30 00:00:00
44630475762,923629753,2023-05-17 00:00:00
44630475762,923822066,2020-01-17 00:00:00
90645598880,923216575,2023-01-28 00:00:00
90645598880,923953737,2021-09-12 00:00:00
30644618249,923565904,2022-11-02 00:00:00
30644618249,923908864,2020-08-12 00:00:00
29732592509,923737764,2023-01-24 00:00:00
29732592509,923512866,2022-02-16 00:00:00
72385608170,923651341,2020-01-30 00:00:00
72385608170,923245623,2021-06-02 00:00:00
40668254283,923874312,2023-01-27 00:00:00
40668254283,923365300,2023-03-25 00:00:00
98795553339,923564027,2019-09-17 00:00:00
98795553339,923591080,2020-03-29 00:00:00
20507946700,923989439,2022-07-13 00:00:00
20507946700,923927268,2020-10-18 00:00:00
66666811604,923147516,2020-01-11 00:00:00
66666811604,923130320,2023-02-24 00:00:00
95986580501,923367169,2023-03-27 00:00:00
95986580501,923080929,2020-01-18 00:00:00
83935141286,923609121,2023-06-14 00:00:00
83935141286,923607402,2019-07-10 00:00:00
72653214834,923645930,2022-02-17 00:00:00
72653214834,923882473,2022-10-22 00:00:00
18481324271,923083321,2021-11-03 00:00:00
18481324271,923505759,2023-03-11 00:00:00
72604593384,923028458,2023-05-01 00:00:00
72604593384,923070118,2019-06-15 00:00:00
27432773658,923875786,2022-10-05 00:00:00
27432773658,923300633,2019-01-11 00:00:00
49078574582,923692815,2019-08-24 00:00:00
49078574582,923355247,2023-03-30 00:00:00
99843968801,923988359,2023-03-15 00:00:00
99843968801,923573495,2022-03-17 00:00:00
93702941383,923174749,2019-05-13 00:00:00
93702941383,923292062,2022-11-16 00:00:00
32120363754,923485755,2023-03-29 00:00:00
32120363754,923752361,2022-01-04 00:00:00
23443314714,923326002,2022-10-23 00:00:00
23443314714,923198412,2022-07-15 00:00:00
43370303474,923978320,2023-08-10 00:00:00
43370303474,923053286,2020-05-19 00:00:00
14076354156,923330454,2021-02-15 00:00:00
14076354156,923294512,2021-04-22 00:00:00
15201220677,923921796,2019-10-08 00:00:00
15201220677,923407305,2021-08-10 00:00:00
47134050421,923082662,2022-05-21 00:00:00
47134050421,923255055,2019-08-30 00:00:00
45134711641,923807581,2020-06-06 00:00:00
45134711641,923342146,2022-12-23 00:00:00
51031554913,923329958,2023-06-06 00:00:00
51031554913,923928708,2023-02-05 00:00:00
95169518867,923278954,2020-04-18 00:00:00
95169518867,923337214,2019-01-03 00:00:00
96703692415,923047222,2020-08-09 00:00:00
96703692415,923432980,2021-09-27 00:00:00
56812928967,923697136,2022-01-15 00:00:00
56812928967,923175086,2019-12-07 00:00:00
94838057345,923634854,2022-10-30 00:00:00
94838057345,923396706,2019-09-19 00:00:00
60244826745,923688107,2019-03-30 00:00:00
60244826745,923655144,2022-04-13 00:00:00
91171989154,923129007,2023-05-07 00:00:00
91171989154,923372350,2019-03-09 00:00:00
54712610488,923260676,2021-07-09 00:00:00
54712610488,923622330,2022-06-07 00:00:00
30920955630,923171780,2021-09-03 00:00:00
30920955630,923289319,2019-09-18 00:00:00
23890549867,923559241,2019-07-25 00:00:00
23890549867,923113542,2021-05-02 00:00:00
79771475627,923466729,2022-07-27 00:00:00
79771475627,923653653,2023-07-22 00:00:00
19348057551,923264134,2022-09-13 00:00:00
19348057551,923407805,2021-08-12 00:00:00
92658397212,923547767,2019-11-19 00:00:00
92658397212,923651357,2021-09-16 00:00:00
93771622399,923352854,2019-11-27 00:00:00
93771622399,923960264,2020-05-03 00:00:00
80267622883,923077536,2022-08-20 00:00:00
80267622883,923320766,2022-08-25 00:00:00
69063937145,923206732,2020-12-23 00:00:00
69063937145,923801044,2020-01-11 00:00:00
69209659448,923413264,2020-03-25 00:00:00
69209659448,923881778,2021-11-23 00:00:00
64320054261,923176547,2022-07-22 00:00:00
64320054261,923029641,2022-02-14 00:00:00
50520459447,923202268,2021-05-27 00:00:00
50520459447,923645117,2021-06-09 00:00:00
52020399035,923383507,2021-02-24 00:00:00
52020399035,923130226,2021-04-17 00:00:00
13538223063,923840055,2020-09-22 00:00:00
13538223063,923511424,2021-08-31 00:00:00
64517701083,923666670,2020-11-25 00:00:00
64517701083,923335573,2020-11-24 00:00:00
67137849551,923374634,2022-05-02 00:00:00
67137849551,923677581,2022-10-23 00:00:00
33665141844,923389023,2019-08-21 00:00:00
33665141844,923771097,2019-01-09 00:00:00
47394971908,923219164,2020-05-16 00:00:00
47394971908,923958068,2020-06-06 00:00:00
26158355070,923549136,2022-12-20 00:00:00
26158355070,923086275,2019-06-17 00:00:00
49957065747,923091959,2021-07-24 00:00:00
49957065747,923195616,2021-02-03 00:00:00
87093478366,923301011,2021-06-16 00:00:00
87093478366,923902302,2020-04-25 00:00:00
35722189935,923296003,2022-07-21 00:00:00
35722189935,923204695,2022-04-13 00:00:00
77849442969,923647802,2021-01-02 00:00:00
77849442969,923340854,2019-12-03 00:00:00
87476623446,923450742,2019-06-13 00:00:00
87476623446,923639998,2019-07-07 00:00:00
84494990639,923542660,2020-06-19 00:00:00
84494990639,923088253,2022-01-26 00:00:00
70980634597,923072103,2019-07-24 00:00:00
70980634597,923158682,2020-02-22 00:00:00
25243148707,923685120,2022-01-02 00:00:00
25243148707,923941648,2022-09-09 00:00:00
95462332737,923532388,2020-05-22 00:00:00
95462332737,923585490,2021-06-01 00:00:00
74008205305,923179578,2020-03-08 00:00:00
74008205305,923473346,2019-03-05 00:00:00
29689742429,923054011,2023-01-18 00:00:00
29689742429,923548269,2019-07-09 00:00:00
39464230245,923960341,2021-09-25 00:00:00
39464230245,923533097,2023-08-16 00:00:00
87386650109,923693189,2021-08-23 00:00:00
87386650109,923302258,2019-04-30 00:00:00
45709132387,923273692,2019-04-12 00:00:00
45709132387,923861299,2022-12-25 00:00:00
89619430365,923565368,2022-01-30 00:00:00
89619430365,923925951,2019-05-05 00:00:00
93947056931,923824462,2023-09-06 00:00:00
93947056931,923322201,2022-12-04 00:00:00
99206770637,923499425,2021-12-28 00:00:00
99206770637,923568313,2022-11-27 00:00:00
63927024802,923991255,2023-08-10 00:00:00
63927024802,923402529,2021-06-03 00:00:00
60588770096,923472981,2019-05-27 00:00:00
60588770096,923274915,2021-02-10 00:00:00
88167078686,923618051,2019-02-10 00:00:00
88167078686,923063482,2020-09-19 00:00:00
27943947086,923917245,2023-09-01 00:00:00
27943947086,923468713,2020-06-20 00:00:00
17543576412,923579428,2021-01-14 00:00:00
17543576412,923996930,2022-04-05 00:00:00
70430046072,923578654,2019-04-27 00:00:00
70430046072,923172827,2023-06-15 00:00:00
37524095622,923809252,2022-05-13 00:00:00
37524095622,923256439,2023-01-18 00:00:00
44602787445,923806370,2023-07-15 00:00:00
44602787445,923362816,2023-06-17 00:00:00
83229704608,923736990,2021-04-13 00:00:00
83229704608,923573604,2019-10-10 00:00:00
10953110539,923927268,2023-06-25 00:00:00
10953110539,923163778,2019-04-30 00:00:00
39870112149,923013002,2019-01-20 00:00:00
39870112149,923517518,2020-03-20 00:00:00
34648240191,923787685,2023-02-08 00:00:00
34648240191,923958998,2021-11-07 00:00:00
74835905933,923583868,2021-10-04 00:00:00
74835905933,923657134,2020-12-16 00:00:00
19997143095,923523633,2022-09-16 00:00:00
19997143095,923572302,2019-03-27 00:00:00
59499844223,923512222,2019-01-21 00:00:00
59499844223,923612443,2021-06-26 00:00:00
41911896518,923059909,2019-11-03 00:00:00
41911896518,923363034,2020-01-10 00:00:00
23978138236,923480783,2019-02-11 00:00:00
23978138236,923152256,2019-01-18 00:00:00
11081249061,923557846,2019-10-29 00:00:00
11081249061,923530787,2021-03-12 00:00:00
56906013219,923763256,2022-09-02 00:00:00
56906013219,923340614,2021-09-08 00:00:00
88009792474,923512006,2020-05-17 00:00:00
88009792474,923356568,2021-12-15 00:00:00
53606316103,923820201,2021-08-14 00:00:00
53606316103,923554741,2021-03-01 00:00:00
74225888606,923635146,2022-01-17 00:00:00
74225888606,923885703,2019-03-17 00:00:00
48534394620,923845908,2020-02-14 00:00:00
48534394620,923184063,2023-05-16 00:00:00
57714040960,923654721,2020-01-18 00:00:00
57714040960,923085125,2023-05-03 00:00:00
69686160595,923773319,2022-12-18 00:00:00
69686160595,923127880,2021-01-27 00:00:00
26979110023,923557846,2020-11-20 00:00:00
26979110023,923881778,2020-08-15 00:00:00
96005928093,923272018,2021-08-09 00:00:00
96005928093,923242789,2019-01-12 00:00:00
30553729848,923115294,2021-02-14 00:00:00
30553729848,923065779,2021-10-01 00:00:00
54604215027,923962242,2020-06-22 00:00:00
54604215027,923859609,2021-06-14 00:00:00
16247716072,923383484,2020-02-19 00:00:00
16247716072,923850217,2021-04-25 00:00:00
33224334549,923359123,2020-05-03 00:00:00
33224334549,923341672,2019-05-04 00:00:00
63467292040,923356102,2022-10-04 00:00:00
63467292040,923048520,2021-02-01 00:00:00
41052028555,923906555,2020-06-02 00:00:00
41052028555,923193535,2021-07-06 00:00:00
74400608716,923079467,2020-01-23 00:00:00
74400608716,923536421,2019-10-30 00:00:00
41562446331,923327368,2019-06-15 00:00:00
41562446331,923383612,2022-01-26 00:00:00
72774369522,923695662,2019-03-26 00:00:00
72774369522,923931118,2019-07-02 00:00:00
43374087999,923048393,2019-10-05 00:00:00
43374087999,923288589,2021-09-12 00:00:00
73212842929,923650730,2021-10-03 00:00:00
73212842929,923841773,2020-03-11 00:00:00
44727256522,923012866,2023-01-30 00:00:00
44727256522,923058470,2021-06-12 00:00:00
71952253859,923691842,2021-08-08 00:00:00
71952253859,923179578,2021-09-23 00:00:00
79691777469,923418494,2020-11-16 00:00:00
79691777469,923462464,2021-11-16 00:00:00
64753038831,923135597,2022-03-22 00:00:00
64753038831,923901927,2022-05-19 00:00:00
42650542896,923351059,2021-03-26 00:00:00
42650542896,923198009,2021-05-14 00:00:00
74919453118,923654964,2022-10-06 00:00:00
74919453118,923837592,2021-07-09 00:00:00
65058413810,923165771,2021-03-15 00:00:00
65058413810,923489771,2022-09-21 00:00:00
89195410266,923913570,2020-11-14 00:00:00
89195410266,923660222,2019-10-15 00:00:00
46072163418,923285349,2021-06-19 00:00:00
46072163418,923358796,2019-04-18 00:00:00
29305962211,923348718,2019-07-25 00:00:00
29305962211,923649402,2020-03-06 00:00:00
82612179654,923760322,2020-10-18 00:00:00
82612179654,923017820,2021-10-03 00:00:00
59396604525,923906673,2019-03-25 00:00:00
59396604525,923665533,2019-01-26 00:00:00
24305415188,923676768,2022-12-27 00:00:00
24305415188,923566432,2019-01-05 00:00:00
11820887798,923979109,2019-01-18 00:00:00
11820887798,923667834,2021-12-23 00:00:00
20247004159,923358496,2020-02-19 00:00:00
20247004159,923980202,2022-01-14 00:00:00
64651463027,923855736,2021-01-15 00:00:00
64651463027,923718728,2019-04-11 00:00:00
77108314975,923533417,2019-08-13 00:00:00
77108314975,923380162,2023-06-28 00:00:00
46659341523,923671252,2023-03-17 00:00:00
46659341523,923868900,2023-06-07 00:00:00
23748157992,923316971,2021-03-01 00:00:00
23748157992,923996670,2019-12-30 00:00:00
58263069426,923986188,2022-10-09 00:00:00
58263069426,923498946,2020-07-01 00:00:00
35203975684,923956850,2019-03-27 00:00:00
35203975684,923564027,2021-10-10 00:00:00
82628404860,923256439,2019-11-04 00:00:00
82628404860,923071847,2019-06-14 00:00:00
41161890554,923365302,2022-03-05 00:00:00
41161890554,923692815,2023-02-02 00:00:00
53831257009,923429244,2019-02-03 00:00:00
53831257009,923802161,2023-03-30 00:00:00
62362313926,923149418,2022-09-26 00:00:00
62362313926,923705900,2022-03-16 00:00:00
79851431876,923359937,2020-01-01 00:00:00
79851431876,923597533,2019-11-09 00:00:00
38462202248,923017992,2022-11-11 00:00:00
38462202248,923848993,2020-01-25 00:00:00
86499465731,923623368,2022-11-24 00:00:00
86499465731,923453646,2019-08-05 00:00:00
26152345774,923088361,2021-11-17 00:00:00
26152345774,923903575,2019-05-02 00:00:00
94756764171,923934231,2021-09-18 00:00:00
94756764171,923991308,2021-11-10 00:00:00
19865313122,923927664,2019-01-03 00:00:00
19865313122,923657272,2022-09-14 00:00:00
13400069860,923563780,2022-11-28 00:00:00
13400069860,923270213,2022-11-09 00:00:00
20286303097,923319143,2023-03-25 00:00:00
20286303097,923912725,2019-01-28 00:00:00
15237496260,923016450,2021-05-20 00:00:00
15237496260,923528853,2023-06-06 00:00:00
40637437124,923262164,2021-02-09 00:00:00
40637437124,923478237,2021-11-05 00:00:00
63003568035,923548842,2019-08-13 00:00:00
63003568035,923304128,2022-08-26 00:00:00
21921620263,923882473,2019-10-29 00:00:00
21921620263,923274915,2023-06-27 00:00:00
87542740085,923581010,2023-04-01 00:00:00
87542740085,923632487,2022-06-01 00:00:00
13009006907,923320522,2022-12-18 00:00:00
13009006907,923782072,2023-05-02 00:00:00
31570714423,923054912,2020-02-19 00:00:00
31570714423,923453646,2020-01-15 00:00:00
80015686147,923959152,2019-04-28 00:00:00
80015686147,923370350,2019-08-24 00:00:00
35267904829,923685626,2021-01-10 00:00:00
35267904829,923590913,2022-09-26 00:00:00
98683708173,923250986,2022-01-24 00:00:00
98683708173,923806299,2021-04-15 00:00:00
96813655150,923569654,2023-06-18 00:00:00
96813655150,923004679,2023-05-07 00:00:00
98705473642,923809252,2021-03-20 00:00:00
98705473642,923541753,2021-07-01 00:00:00
69515247155,923595305,2023-04-29 00:00:00
69515247155,923193518,2023-07-04 00:00:00
18217745244,923134601,2019-04-11 00:00:00
18217745244,923523633,2023-05-06 00:00:00
21563327142,923715570,2022-10-04 00:00:00
21563327142,923329982,2020-06-29 00:00:00
79579929369,923550090,2020-04-07 00:00:00
79579929369,923989194,2021-11-04 00:00:00
73228088612,923161892,2023-03-17 00:00:00
73228088612,923788320,2021-02-04 00:00:00
40607347954,923909000,2020-10-19 00:00:00
40607347954,923323177,2019-05-31 00:00:00
13121305222,923505520,2019-04-21 00:00:00
13121305222,923325735,2020-02-13 00:00:00
17922417797,923402501,2022-08-02 00:00:00
17922417797,923580239,2019-05-15 00:00:00
96910209914,923732846,2021-09-30 00:00:00
96910209914,923274155,2019-04-16 00:00:00
62931051709,923271667,2021-12-31 00:00:00
62931051709,923772525,2021-11-21 00:00:00
27088334900,923628504,2022-03-14 00:00:00
27088334900,923016450,2019-06-07 00:00:00
70020125759,923985058,2023-01-26 00:00:00
70020125759,923068980,2022-11-22 00:00:00
41908502155,923799176,2021-04-27 00:00:00
41908502155,923996811,2023-07-03 00:00:00
48065811239,923047784,2020-07-24 00:00:00
48065811239,923393335,2019-03-31 00:00:00
72797440603,923637328,2020-08-09 00:00:00
72797440603,923398733,2021-11-26 00:00:00
55622881520,923039343,2022-01-25 00:00:00
55622881520,923168485,2022-02-01 00:00:00
71149266034,923844589,2020-07-12 00:00:00
71149266034,923617043,2020-06-11 00:00:00
74526143908,923893314,2020-09-18 00:00:00
74526143908,923355245,2021-03-02 00:00:00
76849414775,923025318,2019-11-20 00:00:00
76849414775,923267507,2023-08-02 00:00:00
34489891870,923833677,2023-01-12 00:00:00
34489891870,923326344,2022-06-14 00:00:00
11802031188,923184592,2021-12-16 00:00:00
11802031188,923711442,2023-07-24 00:00:00
98143904824,923162495,2021-09-14 00:00:00
98143904824,923176545,2022-06-13 00:00:00
62913882275,923464028,2021-08-05 00:00:00
62913882275,923067490,2019-02-22 00:00:00
52340753006,923847678,2020-08-27 00:00:00
52340753006,923558824,2019-04-18 00:00:00
18976343930,923573604,2020-01-22 00:00:00
18976343930,923550655,2021-12-18 00:00:00
61362187798,923531313,2020-12-23 00:00:00
61362187798,923979764,2020-10-31 00:00:00
87024251012,923636859,2019-11-19 00:00:00
87024251012,923580263,2021-05-22 00:00:00
71709800542,923809477,2020-05-08 00:00:00
71709800542,923054119,2022-12-26 00:00:00
25053538997,923641902,2022-12-17 00:00:00
25053538997,923296103,2020-02-16 00:00:00
50418815726,923034938,2019-06-15 00:00:00
50418815726,923660882,2023-07-22 00:00:00
17934694639,923559740,2021-12-06 00:00:00
17934694639,923656849,2022-07-07 00:00:00
14099004529,923623945,2023-05-27 00:00:00
14099004529,923996573,2019-05-12 00:00:00
85459781580,923970648,2023-09-01 00:00:00
85459781580,923496748,2023-04-08 00:00:00
94997892047,923442877,2020-07-29 00:00:00
94997892047,923712433,2021-05-31 00:00:00
49643775629,923008657,2022-02-28 00:00:00
49643775629,923698402,2020-06-15 00:00:00
89891827256,923855141,2019-12-06 00:00:00
89891827256,923645069,2020-06-28 00:00:00
25156682914,923732299,2022-07-19 00:00:00
25156682914,923258579,2021-04-21 00:00:00
88285816834,923756209,2021-02-18 00:00:00
88285816834,923007928,2019-09-02 00:00:00
57479202897,923345931,2022-03-13 00:00:00
57479202897,923282525,2022-03-09 00:00:00
75858872281,923341073,2023-01-02 00:00:00
75858872281,923721885,2023-09-06 00:00:00
52603126742,923830654,2020-12-16 00:00:00
52603126742,923162890,2023-04-20 00:00:00
52182514515,923012067,2020-10-27 00:00:00
52182514515,923107282,2022-02-26 00:00:00
48037627563,923063303,2023-01-18 00:00:00
48037627563,923595886,2021-12-16 00:00:00
27081965951,923877966,2021-05-11 00:00:00
27081965951,923259018,2020-08-18 00:00:00
60247124219,923758603,2022-10-14 00:00:00
60247124219,923067566,2019-08-22 00:00:00
86074382931,923761014,2023-06-30 00:00:00
86074382931,923587121,2022-11-17 00:00:00
88003990011,923580239,2021-10-04 00:00:00
88003990011,923474376,2021-04-16 00:00:00
16215164184,923782072,2021-02-16 00:00:00
16215164184,923698782,2019-06-10 00:00:00
94855253880,923730782,2022-04-04 00:00:00
94855253880,923076614,2022-10-05 00:00:00
96301776853,923208596,2019-12-26 00:00:00
96301776853,923286892,2021-08-30 00:00:00
21127767904,923168967,2021-03-27 00:00:00
21127767904,923547767,2023-06-25 00:00:00
27559984896,923941021,2020-06-13 00:00:00
27559984896,923311961,2019-04-07 00:00:00
94425165375,923988565,2021-08-25 00:00:00
94425165375,923965958,2021-01-06 00:00:00
83120091073,923537334,2019-09-03 00:00:00
83120091073,923144644,2022-07-11 00:00:00
55091635061,923119896,2023-07-29 00:00:00
55091635061,923726224,2023-05-29 00:00:00
67846533077,923583716,2019-06-09 00:00:00
67846533077,923339680,2021-11-01 00:00:00
76189727643,923769558,2019-08-12 00:00:00
76189727643,923586354,2019-06-15 00:00:00
63870585374,923564493,2023-03-13 00:00:00
63870585374,923960760,2020-04-23 00:00:00
66680167881,923044936,2020-01-26 00:00:00
66680167881,923305481,2021-04-17 00:00:00
76844947818,923637511,2019-06-11 00:00:00
76844947818,923232838,2023-08-27 00:00:00
83430204393,923723041,2019-07-06 00:00:00
83430204393,923383628,2021-10-07 00:00:00
38858631708,923256876,2022-11-17 00:00:00
38858631708,923317014,2022-06-25 00:00:00
12080309062,923801613,2021-12-26 00:00:00
12080309062,923106717,2021-05-07 00:00:00
41608228948,923673766,2021-03-18 00:00:00
41608228948,923553930,2019-10-25 00:00:00
64456252711,923770049,2021-01-06 00:00:00
64456252711,923200393,2021-01-29 00:00:00
92360763458,923603068,2019-12-07 00:00:00
92360763458,923350442,2022-04-09 00:00:00
38346691636,923529018,2020-06-26 00:00:00
38346691636,923804999,2021-02-13 00:00:00
91084704152,923203166,2020-01-14 00:00:00
91084704152,923837453,2023-05-03 00:00:00
18287262888,923157633,2022-09-03 00:00:00
18287262888,923123730,2020-07-29 00:00:00
14295566228,923480783,2022-09-20 00:00:00
14295566228,923923213,2020-11-28 00:00:00
91203873133,923349963,2023-07-24 00:00:00
91203873133,923281212,2021-12-01 00:00:00
58975648597,923627313,2021-04-01 00:00:00
58975648597,923397470,2022-09-22 00:00:00
99991931518,923914190,2022-01-31 00:00:00
