case number,status,suspect
V9Zkl,closed,52737214182
V9Zkl,closed,51582104779
V9Zkl,closed,58933406094
V9Zkl,closed,33848861029
V9Zkl,closed,86617258491
V9Zkl,closed,72797440603
V9Zkl,closed,74224921063
V9Zkl,closed,14046288958
9y7SO,closed,35922911147
9y7SO,closed,26006830664
yeX4v,closed,50723685653
yeX4v,closed,97359161412
yeX4v,closed,89177699760
yeX4v,closed,46324826009
yeX4v,closed,57707138981
yeX4v,closed,37942497837
yeX4v,closed,61174740108
XpKnI,closed,64740854181
XpKnI,closed,27088334900
XpKnI,closed,56045329471
XpKnI,closed,44485780958
XpKnI,closed,15506899425
XpKnI,closed,18182288067
XpKnI,closed,36751664966
XpKnI,closed,52318544007
y9OEy,closed,93160235799
y9OEy,closed,31570714423
y9OEy,closed,38429918879
y9OEy,closed,16350042965
y9OEy,closed,99907344754
y9OEy,closed,55622881520
y9OEy,closed,75244587698
y9OEy,closed,71973850291
y9OEy,closed,24608838787
y9OEy,closed,90025767963
5LVKs,closed,46865010787
5LVKs,closed,53165031112
5LVKs,closed,38195584083
5LVKs,closed,79733313043
5LVKs,closed,27500380507
5LVKs,closed,33177590712
5LVKs,closed,26702232880
5LVKs,closed,59844765873
5LVKs,closed,32744774469
4DTZv,pending,83717380348
4DTZv,pending,69069575551
4DTZv,pending,79579929369
4DTZv,pending,13965719379
4DTZv,pending,50722246016
4DTZv,pending,17761090499
4DTZv,pending,66008806767
4DTZv,pending,94443975331
4DTZv,pending,63333590101
pgTE0,pending,55628700833
pgTE0,pending,64740854181
pgTE0,pending,57657127681
pgTE0,pending,33842797122
pgTE0,pending,99868417449
pgTE0,pending,60873088399
pgTE0,pending,17203030728
pgTE0,pending,23276219946
pgTE0,pending,75462549801
bkxAF,pending,36749682692
bkxAF,pending,17663099021
bkxAF,pending,54583572719
bkxAF,pending,88508050920
Jr8Hj,pending,70450898060
Jr8Hj,pending,27863389913
Jr8Hj,pending,73542457143
Jr8Hj,pending,94830151160
Jr8Hj,pending,41486631681
25PzN,closed,44780328601
25PzN,closed,10739744378
25PzN,closed,84038109705
Lg0GU,pending,39428991220
irTMo,closed,49960037673
irTMo,closed,30320149703
irTMo,closed,65918616257
irTMo,closed,89189806860
irTMo,closed,46174705565
5khfb,closed,67866816862
5khfb,closed,48753095219
5khfb,closed,73671595767
5khfb,closed,87071184568
5khfb,closed,17278530656
5khfb,closed,24608838787
5khfb,closed,46822316112
DrtEL,closed,63858872639
DrtEL,closed,49957065747
DrtEL,closed,22398556541
DrtEL,closed,52340753006
DrtEL,closed,59883206382
DrtEL,closed,13777023868
DrtEL,closed,65135275224
Qwj6h,closed,53293160457
Qwj6h,closed,31574632665
Qwj6h,closed,41337212257
Qwj6h,closed,79851431876
Qwj6h,closed,85342740111
Qwj6h,closed,25363959347
Qwj6h,closed,29263449353
Qwj6h,closed,90207671788
Qwj6h,closed,30597707447
Qwj6h,closed,41608228948
5QPOt,pending,59262067735
5QPOt,pending,63828772671
5QPOt,pending,40107821930
5QPOt,pending,78435953170
5QPOt,pending,35412552641
5QPOt,pending,17653707008
5QPOt,pending,45235903078
5QPOt,pending,56464467467
BMmrx,pending,98143904824
BMmrx,pending,32989676996
BMmrx,pending,17543576412
BMmrx,pending,59791986336
BMmrx,pending,21654390626
BMmrx,pending,29288375427
BMmrx,pending,39499823077
BMmrx,pending,98826234764
O8Ts3,closed,16767788379
O8Ts3,closed,65018379505
O8Ts3,closed,51509945852
O8Ts3,closed,97450181590
O8Ts3,closed,61256657064
O8Ts3,closed,56281918593
O8Ts3,closed,55718163039
O8Ts3,closed,22530796913
O8Ts3,closed,96277257744
YhkTt,pending,89042248084
YhkTt,pending,29778663185
YhkTt,pending,78308958214
YhkTt,pending,26738387325
YhkTt,pending,74475631697
YhkTt,pending,13634388956
YhkTt,pending,51031554913
YhkTt,pending,26655389283
YhkTt,pending,42790650990
Bl8Po,closed,64476745216
Bl8Po,closed,43157859681
iSdhR,closed,74615769561
iSdhR,closed,52967164358
iSdhR,closed,74992652148
iSdhR,closed,90133870197
iSdhR,closed,13447825848
iSdhR,closed,25996787725
dzgQy,pending,38858631708
dzgQy,pending,31571569636
57pzm,pending,88792897939
57pzm,pending,63191142209
57pzm,pending,97290560120
57pzm,pending,41940585513
yj2qK,closed,83784368938
yj2qK,closed,47541269292
yj2qK,closed,38093172415
yj2qK,closed,20289784590
yj2qK,closed,37879682918
yj2qK,closed,83783606848
jny61,closed,24066867259
jny61,closed,70534175837
IgIET,pending,98501453572
oOxEm,pending,64967988083
oOxEm,pending,20537090540
oOxEm,pending,18092897607
oOxEm,pending,38292661793
oOxEm,pending,54126173409
oOxEm,pending,97175957830
oOxEm,pending,88828771876
oOxEm,pending,88756751395
oOxEm,pending,48183387180
CGtts,closed,70715927862
CGtts,closed,72177396799
CGtts,closed,95562851947
CGtts,closed,74225888606
CGtts,closed,68554341093
NjxCY,pending,69480801423
KkCEQ,closed,11488407815
KkCEQ,closed,94756764171
KkCEQ,closed,56503360987
KkCEQ,closed,42645390503
KkCEQ,closed,89683147693
KkCEQ,closed,45007956548
KkCEQ,closed,95358149691
KkCEQ,closed,68691343538
99XeZ,pending,58975648597
99XeZ,pending,94188768348
99XeZ,pending,86384805302
99XeZ,pending,20771166269
99XeZ,pending,76340704266
99XeZ,pending,39731141404
99XeZ,pending,97700675194
99XeZ,pending,17853892481
18qOw,pending,80010763860
18qOw,pending,43708967575
18qOw,pending,78856803967
18qOw,pending,29823281988
R250S,closed,81765143908
R250S,closed,96502500795
R250S,closed,41948035558
R250S,closed,99843968801
R250S,closed,89478422009
R250S,closed,59135000949
R250S,closed,50614348274
R250S,closed,31350139257
ovUjE,pending,44620184935
ovUjE,pending,52287487412
ovUjE,pending,33677668176
ovUjE,pending,71107218330
ovUjE,pending,69042632755
bf1Zw,closed,84072725469
bf1Zw,closed,98683708173
bf1Zw,closed,56277855676
aMTst,closed,40989811587
aMTst,closed,75242619375
r3rDv,pending,69800993353
r3rDv,pending,84402568869
r3rDv,pending,59608311183
r3rDv,pending,38145318759
r3rDv,pending,84865426504
r3rDv,pending,51908825581
r3rDv,pending,60936294662
r3rDv,pending,32032619674
r3rDv,pending,97265054271
s2owG,closed,93389691038
s2owG,closed,97836496984
E7ute,closed,68850503031
E7ute,closed,30553772267
E7ute,closed,90571583896
E7ute,closed,37603280610
E7ute,closed,44620184935
E7ute,closed,52825374908
qoYUo,closed,60399367537
qoYUo,closed,25363959347
qoYUo,closed,52793193961
qoYUo,closed,13769041977
qoYUo,closed,46570652554
qoYUo,closed,83562063089
qoYUo,closed,97631975364
qoYUo,closed,27065499132
qoYUo,closed,98289278586
3qnP0,closed,21287409302
3qnP0,closed,93543532847
3qnP0,closed,35267904829
3qnP0,closed,39965117024
3qnP0,closed,32821702168
3qnP0,closed,95358149691
3qnP0,closed,31865464038
oUTR6,closed,22187424368
oUTR6,closed,69705538480
oUTR6,closed,77787394601
oUTR6,closed,41303996484
ScuiP,closed,13830895126
ScuiP,closed,51581278490
ScuiP,closed,19358672110
ScuiP,closed,45737184439
ScuiP,closed,72039974038
ScuiP,closed,29352207822
ScuiP,closed,37082921732
ScuiP,closed,62801254949
ScuiP,closed,65269044249
jJyRZ,pending,20260749882
jJyRZ,pending,32587889878
jJyRZ,pending,75406145041
jJyRZ,pending,84560711463
jJyRZ,pending,29433309546
c89Um,closed,13903334812
c89Um,closed,60817551189
c89Um,closed,97927908382
c89Um,closed,76600196505
c89Um,closed,61991350918
G0Uvd,closed,33024351816
G0Uvd,closed,18981860688
G0Uvd,closed,94467681619
69fIn,pending,14426002373
69fIn,pending,10933336839
69fIn,pending,21127767904
69fIn,pending,71740036961
69fIn,pending,47745378101
69fIn,pending,46965420011
69fIn,pending,56080361631
69fIn,pending,88828771876
69fIn,pending,70099579836
6Rjxj,closed,27356812692
6Rjxj,closed,54467197503
6Rjxj,closed,34291534140
6Rjxj,closed,80135647037
6Rjxj,closed,52456212854
6Rjxj,closed,53467270566
fdYco,pending,43748797467
d5rER,pending,37787662176
P9Chl,pending,87835409699
P9Chl,pending,58933406094
P9Chl,pending,48534394620
P9Chl,pending,23748157992
P9Chl,pending,87506653594
P9Chl,pending,29036782653
P9Chl,pending,64225965059
P9Chl,pending,97486989467
P9Chl,pending,67137849551
P9Chl,pending,95035292265
yDZe7,pending,77873994361
9QOha,pending,88821049327
9QOha,pending,44667377919
9QOha,pending,84224856525
9QOha,pending,53616099096
9QOha,pending,67110377293
9QOha,pending,55969015067
9QOha,pending,86499465731
9QOha,pending,58553200005
9QOha,pending,53120744691
6oTvF,pending,32845515586
6oTvF,pending,91735869870
6oTvF,pending,44380911165
6oTvF,pending,15018543370
6oTvF,pending,84054676788
tp0tY,pending,59791986336
tp0tY,pending,41149279029
tp0tY,pending,88219369099
tp0tY,pending,35563464144
UJN68,pending,10608475635
UJN68,pending,64256455586
UJN68,pending,86710817269
UJN68,pending,76445380040
UJN68,pending,89945472494
UJN68,pending,45794062945
AWr1G,pending,17107294383
AWr1G,pending,46570652554
y6Xvb,pending,36434733951
y6Xvb,pending,76183948998
y6Xvb,pending,33691750201
dKwDN,pending,40791284866
dKwDN,pending,41535915665
dKwDN,pending,54428186067
dKwDN,pending,77815854568
dKwDN,pending,94174216603
dKwDN,pending,50733630570
dKwDN,pending,70941028567
dKwDN,pending,32120363754
dKwDN,pending,59472581912
dKwDN,pending,97927999447
nuMwp,closed,56366268986
4KqpU,pending,43990662053
4KqpU,pending,23434487967
4KqpU,pending,71712849092
4KqpU,pending,77688463422
4KqpU,pending,56346577567
4KqpU,pending,14121894268
4KqpU,pending,23237537164
xGzKh,pending,12941850931
xGzKh,pending,87601402003
xGzKh,pending,81729922488
xGzKh,pending,14099004529
xGzKh,pending,92548493893
xGzKh,pending,96703692415
qPSM2,pending,21310814092
qPSM2,pending,39156948242
qPSM2,pending,10016651977
qPSM2,pending,46479213928
qPSM2,pending,90706894232
qPSM2,pending,97058360211
qPSM2,pending,29898728645
qPSM2,pending,61527714806
QYKUj,closed,28728262658
QYKUj,closed,41122562951
QYKUj,closed,23359976299
QYKUj,closed,95169518867
QYKUj,closed,48406243227
QYKUj,closed,12605160554
QYKUj,closed,19514889654
QYKUj,closed,21726494913
OMjx7,closed,51582104779
PLJjN,closed,67700872738
PLJjN,closed,53982202787
PLJjN,closed,42763031433
PLJjN,closed,72662717609
PLJjN,closed,27324556514
PLJjN,closed,76875622200
PLJjN,closed,94293927954
PLJjN,closed,14780738979
PLJjN,closed,48753095219
PLJjN,closed,97042962997
NNyNF,closed,25743427661
NNyNF,closed,84911470432
NNyNF,closed,39647571525
NNyNF,closed,58937121337
NNyNF,closed,61902691470
NNyNF,closed,79262212032
NNyNF,closed,50209487983
NNyNF,closed,59091358909
NNyNF,closed,55119508532
NNyNF,closed,18881320637
nPnoE,pending,10946190431
nPnoE,pending,10332039306
nPnoE,pending,34701005612
nPnoE,pending,33895580415
nPnoE,pending,59668708812
nPnoE,pending,99132493748
nPnoE,pending,36978621849
S7FT5,closed,27777167547
S7FT5,closed,24013520002
hIlus,pending,76509635426
hIlus,pending,98856353913
hIlus,pending,64342850959
hIlus,pending,14554076110
hIlus,pending,10163216542
hIlus,pending,20062870235
hIlus,pending,66608675735
hIlus,pending,14599200950
hIlus,pending,24293261154
4c9ZD,closed,97962963295
4c9ZD,closed,14388301174
4c9ZD,closed,74401982511
4c9ZD,closed,64094929025
4c9ZD,closed,52747625169
XUfu4,pending,58302341959
XUfu4,pending,73277508637
XUfu4,pending,33895580415
Rardz,pending,42775371915
Rardz,pending,99458817317
Rardz,pending,88761025349
GuIhX,closed,73897609672
GuIhX,closed,27805491152
GuIhX,closed,16592859413
GuIhX,closed,50374583302
GuIhX,closed,38445710550
GuIhX,closed,25243148707
GuIhX,closed,88491800535
GuIhX,closed,53668960899
qrLIL,pending,58411534447
qrLIL,pending,32960374384
qrLIL,pending,68920052596
N66QZ,pending,91641673928
N66QZ,pending,47134050421
N66QZ,pending,57044687708
N66QZ,pending,27367831960
N66QZ,pending,49398332081
N66QZ,pending,42104276280
N66QZ,pending,50491561266
N66QZ,pending,68748934438
N66QZ,pending,86249364382
HkFwd,pending,15873768922
HkFwd,pending,73087548715
EyXjv,pending,22227616299
EyXjv,pending,42246862157
EyXjv,pending,57816864299
EyXjv,pending,99339705864
EyXjv,pending,27297979182
EyXjv,pending,45869416441
2ALv0,closed,40478008359
2ALv0,closed,59649140570
2ALv0,closed,20999045505
2ALv0,closed,83424981889
2ALv0,closed,15747159727
2ALv0,closed,76852171097
2ALv0,closed,97632603184
2ALv0,closed,46918732920
m3yua,pending,21572198236
m3yua,pending,72281448322
m3yua,pending,90550618046
mGSC5,closed,63854138124
mGSC5,closed,55769698128
mGSC5,closed,71305647314
mGSC5,closed,66258345442
mGSC5,closed,65365776662
mGSC5,closed,87194301452
mGSC5,closed,73155380667
mGSC5,closed,99506422952
mGSC5,closed,95674282745
2syz3,closed,33213230190
2syz3,closed,96498202830
2syz3,closed,30607998498
2syz3,closed,78185426587
2syz3,closed,20771166269
2syz3,closed,68641946221
2syz3,closed,37766671778
2syz3,closed,86909305460
2syz3,closed,33841996506
2syz3,closed,44755916897
4hhoT,pending,98705473642
4hhoT,pending,91942062837
4hhoT,pending,94854679966
4hhoT,pending,81503692850
4hhoT,pending,56277855676
4hhoT,pending,20225714121
vd9vc,closed,82871953000
vd9vc,closed,16047713654
vd9vc,closed,48480383926
vd9vc,closed,99110665924
vd9vc,closed,20917328718
vd9vc,closed,70721869756
QC45Z,pending,53127564602
QC45Z,pending,23429260853
QC45Z,pending,35805158588
QC45Z,pending,93135911606
bLHmi,closed,22318010226
bLHmi,closed,15170246871
bLHmi,closed,18981860688
bLHmi,closed,82479142293
bLHmi,closed,59668708812
bLHmi,closed,22877573312
bLHmi,closed,96237450551
bLHmi,closed,44961828555
bLHmi,closed,78920348869
lprEq,pending,45224778000
lprEq,pending,29997302093
lprEq,pending,12123341555
lprEq,pending,87484091337
lprEq,pending,20922015686
lprEq,pending,37977783295
lprEq,pending,63794700577
qh0Pm,closed,93040489218
qh0Pm,closed,69277500218
qh0Pm,closed,73842568237
qh0Pm,closed,74073646788
qh0Pm,closed,58933406094
qh0Pm,closed,65431565907
qh0Pm,closed,51065834774
hwpiL,pending,51190147640
hwpiL,pending,31626089900
hwpiL,pending,29560651816
hwpiL,pending,11837532852
hwpiL,pending,22172591241
GBpvI,pending,64141885003
GBpvI,pending,28857578482
GBpvI,pending,55084954475
GBpvI,pending,62772943964
GBpvI,pending,73275807301
GBpvI,pending,83134704838
GBpvI,pending,42928650143
GBpvI,pending,68969491227
ZQKDb,closed,82326209387
ZQKDb,closed,97605352336
ZQKDb,closed,12291535904
ZglJq,closed,12532413532
ZglJq,closed,76982000969
ZglJq,closed,77873994361
ZglJq,closed,18678749145
ZglJq,closed,91043616046
k5GkE,closed,67895154670
k5GkE,closed,39751521212
k5GkE,closed,84157078280
k5GkE,closed,89730398408
YO40f,pending,98596010240
YO40f,pending,24197775374
YO40f,pending,84307353055
YO40f,pending,27627208085
YO40f,pending,34648240191
YO40f,pending,82395311679
YO40f,pending,74423765001
YO40f,pending,97547638637
YO40f,pending,85660724484
F5LkW,pending,13205004911
F5LkW,pending,87911254029
GXR80,closed,99508841208
xFLTU,closed,11284093931
xFLTU,closed,45080165218
xFLTU,closed,26873901493
xFLTU,closed,97232956735
xFLTU,closed,69532228429
xiRF6,closed,12558306405
xiRF6,closed,64081911460
xiRF6,closed,87627300279
xiRF6,closed,99324209348
xiRF6,closed,88481322444
xiRF6,closed,51793847504
xiRF6,closed,71480513649
xiRF6,closed,78290386673
xiRF6,closed,51475398234
xiRF6,closed,73076064016
6OUIA,pending,59000678015
6OUIA,pending,68953808823
6OUIA,pending,44321726785
6OUIA,pending,93778463710
6OUIA,pending,23879163457
6OUIA,pending,15822882068
6OUIA,pending,58519575051
6OUIA,pending,82647516586
6OUIA,pending,58736581537
TGcAa,pending,75986896707
TGcAa,pending,62118133398
TGcAa,pending,84736074284
TGcAa,pending,37994639774
TGcAa,pending,59159088873
TGcAa,pending,24767184625
TGcAa,pending,55718779846
TGcAa,pending,61596644114
TGcAa,pending,46734708208
GhDJ3,closed,18376776936
GhDJ3,closed,26843124190
GhDJ3,closed,31456028444
GhDJ3,closed,98317749107
GhDJ3,closed,89691327606
GhDJ3,closed,11383845280
GhDJ3,closed,95175487456
GhDJ3,closed,87835409699
GhDJ3,closed,13903334812
vtmWI,pending,76351326272
vtmWI,pending,34709502758
vtmWI,pending,43577588968
vtmWI,pending,24667882931
vtmWI,pending,26007450882
vtmWI,pending,88303272394
ZOd9p,pending,13988013017
ZOd9p,pending,80134192143
ZOd9p,pending,25801386168
ZOd9p,pending,39398103032
ZOd9p,pending,48118471347
ZOd9p,pending,84413024068
ZOd9p,pending,20495710697
qKLSJ,pending,38270627081
qKLSJ,pending,27508627883
qKLSJ,pending,98049494597
qKLSJ,pending,69277500218
qKLSJ,pending,41825914870
qKLSJ,pending,72627249396
qKLSJ,pending,27925561564
qKLSJ,pending,34575634577
qKLSJ,pending,39083046464
mRlDv,pending,47248729665
mRlDv,pending,86097317061
mRlDv,pending,45869416441
mRlDv,pending,29152121606
mRlDv,pending,99223826589
mRlDv,pending,84868314150
qi0ZU,closed,70754869586
qi0ZU,closed,64204610334
qi0ZU,closed,77743188919
qi0ZU,closed,79771475627
qi0ZU,closed,43057462385
UVYmN,pending,24586060782
UVYmN,pending,26922779784
UVYmN,pending,74104365585
UVYmN,pending,14503922800
UVYmN,pending,84832508838
UVYmN,pending,70648997953
UVYmN,pending,41869409889
UVYmN,pending,52961101685
UVYmN,pending,84268654305
UVYmN,pending,85342740111
yJq2z,closed,93844270573
3xHQm,closed,63140725362
3xHQm,closed,74615769561
3xHQm,closed,80436759645
rSfsc,closed,21481273667
rSfsc,closed,89767150006
rSfsc,closed,60753099576
rSfsc,closed,43908437981
rSfsc,closed,23489321089
rSfsc,closed,23028342363
rSfsc,closed,69002117779
rSfsc,closed,64221664051
rSfsc,closed,79923169423
rSfsc,closed,97547638637
0d5pd,closed,69782178178
0d5pd,closed,66924946408
0d5pd,closed,75502499052
0d5pd,closed,60245115677
4kmCG,closed,62395484575
4kmCG,closed,37777370441
4kmCG,closed,22398556541
4kmCG,closed,11906997474
4kmCG,closed,14046288958
4kmCG,closed,86085647421
4kmCG,closed,60919625677
4kmCG,closed,59896907641
tKYj6,closed,64081911460
tKYj6,closed,84844120370
tKYj6,closed,87911179402
tKYj6,closed,23296695190
tKYj6,closed,22484980055
tKYj6,closed,94715711612
Q3q2e,closed,27016539497
Q3q2e,closed,98173706000
Q3q2e,closed,95354797845
Q3q2e,closed,36219061344
Q3q2e,closed,52688834993
Q3q2e,closed,54946555407
Q3q2e,closed,12389554291
Q3q2e,closed,72649933148
Q3q2e,closed,70289170428
YzW8J,pending,89603240741
YzW8J,pending,41158528029
YzW8J,pending,89711849903
YzW8J,pending,44080636596
YzW8J,pending,92919887888
rv4ad,closed,49899015224
rv4ad,closed,17796623778
rv4ad,closed,63598671916
rv4ad,closed,92372940259
rv4ad,closed,62439580373
rv4ad,closed,44943744277
rv4ad,closed,91351324373
rv4ad,closed,51082178774
rv4ad,closed,15822882068
rv4ad,closed,18255783537
KDrix,closed,66554841720
KDrix,closed,71305647314
KDrix,closed,65931939962
KDrix,closed,52665738448
AJUZo,closed,97927908382
AJUZo,closed,88761025349
PUsRE,pending,55736359600
PUsRE,pending,73195160671
PUsRE,pending,19165718809
PUsRE,pending,73471334754
PUsRE,pending,70013288801
PUsRE,pending,12622613331
PUsRE,pending,65780500058
PUsRE,pending,32738262482
ukWay,closed,25028252579
ukWay,closed,47747866831
ukWay,closed,43330264944
ukWay,closed,37992172589
ukWay,closed,30888061457
ukWay,closed,17803015634
ukWay,closed,99739642540
ukWay,closed,94841559691
ukWay,closed,48418955852
ukWay,closed,45958952244
RSifh,closed,49652028605
RSifh,closed,55183639583
RSifh,closed,61872320903
RSifh,closed,65918616257
RSifh,closed,37798096209
RSifh,closed,92079138785
RSifh,closed,96290062458
RSifh,closed,85639822513
RSifh,closed,12609868136
ckrw8,closed,80194470999
ckrw8,closed,76409784856
ckrw8,closed,43748797467
ckrw8,closed,17278530656
81JbX,pending,65699697329
81JbX,pending,30295595959
81JbX,pending,68715539430
81JbX,pending,67386861794
81JbX,pending,69741591906
81JbX,pending,51939440251
81JbX,pending,49172720569
81JbX,pending,35624393594
sPu2h,pending,73277508637
sPu2h,pending,11822160995
sPu2h,pending,55969015067
gD6g2,pending,55878552862
jieRP,pending,64715309022
jieRP,pending,42317801221
jieRP,pending,89189806860
jieRP,pending,93244926641
rjRk9,closed,11356790937
rjRk9,closed,52176220862
rjRk9,closed,78260134662
rjRk9,closed,80431177631
rjRk9,closed,86829444959
rjRk9,closed,29384952791
rjRk9,closed,73441359446
gWxYd,closed,81137525972
gWxYd,closed,49724602628
gWxYd,closed,87194301452
gWxYd,closed,47330554386
gWxYd,closed,27044291596
gWxYd,closed,33901729175
gWxYd,closed,16809532464
gWxYd,closed,77219279211
gWxYd,closed,67718937426
9htQe,pending,75237860240
9htQe,pending,20396198074
9htQe,pending,94533640198
9htQe,pending,23429260853
9htQe,pending,80660342111
9htQe,pending,39697798694
nHa90,closed,11663029475
nHa90,closed,40528522846
nHa90,closed,13040227848
nHa90,closed,41282403412
nHa90,closed,90346036156
nHa90,closed,17761090499
dkMi3,pending,50880129156
dkMi3,pending,80512898965
dkMi3,pending,37043197765
dkMi3,pending,65535791819
dkMi3,pending,38424745557
dkMi3,pending,71712849092
uNrDD,pending,47119029416
uNrDD,pending,26572840164
uNrDD,pending,27065499132
uNrDD,pending,27414746979
uNrDD,pending,67544300494
uNrDD,pending,30481251486
0KfcW,pending,95945998634
0KfcW,pending,92548493893
o01MG,pending,46329726383
o01MG,pending,32539429812
o01MG,pending,54532598342
o01MG,pending,85979751332
o01MG,pending,97058360211
qXRw4,pending,76050380728
qXRw4,pending,79982290144
qXRw4,pending,74683322008
qXRw4,pending,83945919350
qXRw4,pending,64081911460
pCR0z,closed,59559330209
pCR0z,closed,75244587698
pCR0z,closed,57613374175
pCR0z,closed,57391823069
pCR0z,closed,95929992095
vAMPX,closed,86594696470
vAMPX,closed,53152001492
vAMPX,closed,14099591998
vAMPX,closed,80443880298
vAMPX,closed,33848861029
vxOHm,closed,93757668458
vxOHm,closed,89946088860
vxOHm,closed,12962151202
TMobv,pending,86509211148
TMobv,pending,54935828748
TMobv,pending,33521056058
TMobv,pending,39448175695
TMobv,pending,37685448169
TMobv,pending,38201869039
TMobv,pending,33372789858
YWH13,closed,32120363754
YWH13,closed,14250414184
YWH13,closed,70846468317
YWH13,closed,24547945412
YWH13,closed,25885608868
YWH13,closed,62801254949
YWH13,closed,68020939004
YWH13,closed,40531780709
YWH13,closed,65586050284
vMoU1,pending,82660739040
vMoU1,pending,27363917287
vMoU1,pending,88183216630
vMoU1,pending,25888072084
qwQYW,closed,76857200474
qwQYW,closed,88367229300
qwQYW,closed,65537980432
qwQYW,closed,65648052597
qwQYW,closed,44755073329
qwQYW,closed,79914768308
8gQTm,closed,57105961357
8gQTm,closed,25523725881
l7Pip,pending,99521556209
rcmqY,pending,94534374248
rcmqY,pending,78589484448
rcmqY,pending,38788846063
rcmqY,pending,78804270507
cFVwh,pending,85342740111
cFVwh,pending,99305678824
cFVwh,pending,48534394620
cFVwh,pending,22398556541
cFVwh,pending,62806592407
cFVwh,pending,58756126870
V2Xlh,closed,99270363544
V2Xlh,closed,12915667786
V2Xlh,closed,58828823001
V2Xlh,closed,65977476449
V2Xlh,closed,24217081053
V2Xlh,closed,10737319935
V2Xlh,closed,26494549002
V2Xlh,closed,98326835406
V2Xlh,closed,33943997793
V2Xlh,closed,99741567158
W1sG4,closed,28304023656
W1sG4,closed,39486919814
W1sG4,closed,14780738979
W1sG4,closed,52276297713
W1sG4,closed,69453406420
X3gdq,pending,38022222824
X3gdq,pending,20416891727
u8GeB,closed,36219061344
u8GeB,closed,33901729175
u8GeB,closed,49662989544
u8GeB,closed,43249994465
u8GeB,closed,89858299798
u8GeB,closed,73396214019
u8GeB,closed,72045725588
u8GeB,closed,34938665023
u8GeB,closed,63902238553
u8GeB,closed,77710443890
74GOt,pending,36434733951
74GOt,pending,16821379485
74GOt,pending,72484245497
74GOt,pending,22263184945
74GOt,pending,33213230190
74GOt,pending,19552705850
74GOt,pending,67798169149
74GOt,pending,41931318241
mkfMP,pending,62229447814
mkfMP,pending,42365882185
mkfMP,pending,98326835406
0o2LW,pending,88821049327
0o2LW,pending,69876469052
0o2LW,pending,88529341003
0o2LW,pending,98526590580
6ObwR,closed,65106212808
6ObwR,closed,58553200005
6ObwR,closed,37426489119
0dZm9,pending,41979963049
0dZm9,pending,10062652262
3Btv8,pending,27645862376
3Btv8,pending,62395484575
3Btv8,pending,80249831918
3Btv8,pending,63220176372
3Btv8,pending,79339604720
3Btv8,pending,43272577824
3Btv8,pending,45476517966
3Btv8,pending,29424022827
3Btv8,pending,41167323412
7ijVK,pending,52661198304
7ijVK,pending,38222786418
7ijVK,pending,79851431876
7ijVK,pending,89431576363
7ijVK,pending,94644234680
7ijVK,pending,97840804033
7ijVK,pending,87569209171
Nuesk,pending,49913700279
Nuesk,pending,41564828618
Nuesk,pending,54303025221
Nuesk,pending,45467696682
Nuesk,pending,13711343924
Nuesk,pending,14052415065
Nuesk,pending,24667882931
Nuesk,pending,94999645813
Nuesk,pending,18302450111
Nuesk,pending,54539081540
CQtLD,closed,97486989467
CQtLD,closed,93691385404
CQtLD,closed,18066998836
CQtLD,closed,45637784714
CQtLD,closed,48644908607
nP2sM,pending,87531200256
NAD1c,pending,10262194727
NAD1c,pending,82316175611
NAD1c,pending,52320928081
NAD1c,pending,12532413532
NAD1c,pending,18437916283
NAD1c,pending,36581376705
NAD1c,pending,32743762354
NAD1c,pending,77787218074
NAD1c,pending,25660595158
OrA1q,closed,69970326084
OrA1q,closed,52493321513
2kw4n,pending,74701785554
2kw4n,pending,54896654352
2kw4n,pending,71618508478
2kw4n,pending,54416372202
2kw4n,pending,84038109705
2kw4n,pending,20847114674
2kw4n,pending,52110053149
2kw4n,pending,18281135690
2kw4n,pending,86914799254
Rr0wf,closed,96652390192
Rr0wf,closed,88694400608
Rr0wf,closed,29384952791
Rr0wf,closed,83717380348
Rr0wf,closed,55687974275
kpE3Y,pending,67700872738
kpE3Y,pending,63927024802
kpE3Y,pending,27065499132
kpE3Y,pending,70151137313
kpE3Y,pending,40528522846
kpE3Y,pending,83935141286
kpE3Y,pending,76844947818
kpE3Y,pending,46170102427
kpE3Y,pending,81351866752
kpE3Y,pending,18583872644
ok8rL,pending,23821658207
ok8rL,pending,46087021447
ok8rL,pending,97232956735
ok8rL,pending,87530045214
ok8rL,pending,24608838787
ok8rL,pending,34773383953
ok8rL,pending,65135275224
ok8rL,pending,18104525705
ok8rL,pending,11294094615
lIr4R,pending,86392966709
lIr4R,pending,65679976955
lIr4R,pending,34616873424
lIr4R,pending,28428180971
lIr4R,pending,43180549275
lIr4R,pending,83671592137
lIr4R,pending,38766734012
lIr4R,pending,93303990451
yRZAI,closed,94490057171
yRZAI,closed,36204069418
yRZAI,closed,37874285736
yRZAI,closed,99673297400
yRZAI,closed,66384561153
yRZAI,closed,99591866674
yRZAI,closed,27744540147
yRZAI,closed,89767150006
yRZAI,closed,42928650143
bruCS,pending,40531780709
bruCS,pending,47074234002
bruCS,pending,73860407876
bruCS,pending,67507049295
bruCS,pending,94997892047
bruCS,pending,15693762660
bruCS,pending,11032220790
MShyO,pending,47184587860
MShyO,pending,87983566394
MShyO,pending,31872785975
MShyO,pending,34575634577
MShyO,pending,66302908849
